episode,reward
1074,-418.6052168500135
1075,-141.3993292692869
1076,-79.00412431396666
1077,-155.41380933097986
1078,-55.56282721382122
1079,-200.43997872631002
1080,-85.52533916611094
1081,-80.27952819622081
1082,-247.5422971910018
1083,-77.95234948094974
1084,-241.7663498848004
1085,-138.77199380329952
1086,-67.64596355939591
1087,-41.688171756908694
1088,-188.9685960235272
1089,-234.82991188879814
1090,-108.55587708129083
1091,-282.52897257330676
1092,-77.43855000437185
1093,-88.89205049169293
1094,-166.01481120837693
1095,-154.95569729967843
1096,-90.6518308036925
1097,-70.32056295910081
1098,-182.8237559117031
1099,-278.662808083526
1100,-199.7858512313061
1101,-346.43394542572173
1102,-141.43670557202694
1103,-269.4084000347774
1104,-257.8600807148068
1105,-277.00709399640186
1106,-114.03763011780262
1107,-196.62698750738966
1108,-156.70441908455444
1109,-457.5858618134614
1110,-197.7942875012987
1111,-272.5986829436655
1112,-155.17543429944203
1113,-138.44148688973405
1114,-280.04529168019656
1115,-186.04557481857842
1116,-269.49339290768376
1117,-54.36046511983235
1118,-209.48149320365076
1119,-377.59885172897594
1120,-243.04635835102556
1121,-222.76052405912077
1122,-155.77651668256038
1123,-229.69057058950165
1124,-115.1303419085572
1125,-251.1324263113508
1126,-118.85754014878431
1127,-85.94876364702782
1128,-210.28769276142896
1129,-169.1333900184942
1130,-97.54236822348327
1131,-154.75130630461757
1132,-189.35654709300553
1133,-240.74207003084922
1134,-137.7376868712068
1135,-126.99240500453661
1136,-59.39184596248787
1137,-118.26952919162991
1138,-262.88433152463057
1139,-65.20707738348078
1140,-672.8506873010995
1141,-444.8127589053496
1142,-110.76042386226398
1143,-362.3432461713994
1144,-114.76531996097205
1145,-166.16913439473905
1146,-169.954353854449
1147,-112.90049662661056
1148,-666.519078582086
1149,-219.96406652143423
1150,-334.13451841409807
1151,-52.78105415379369
1152,-118.20415672671507
1153,-453.28692878553665
1154,-186.07247161839
1155,-436.4897951539311
1156,-477.39260830679103
1157,-260.2328573555001
1158,-303.14623370538186
1159,-244.7504513395415
1160,-255.12170621177577
1161,-23.587160282514503
1162,-87.8257287223089
1163,-128.3048187425764
1164,-147.27021868650533
1165,-100.37613244117074
1166,-131.70830238547353
1167,-386.7537341720489
1168,-112.58704187773336
1169,-429.8029351260423
1170,-169.1606954419123
1171,-234.195982535026
1172,-346.7432064930956
1173,-447.079050208813
1174,-145.36960083358315
1175,-358.2825839303815
1176,-99.3801273392362
1177,-319.56675162400006
1178,-271.20790422414996
1179,-146.4815948781434
1180,-178.1502982022728
1181,-123.04960996655089
1182,-184.51859174687982
1183,-391.7455955248368
1184,-187.67815880635487
1185,-326.61942057413137
1186,-103.74426204179578
1187,-438.4123518471492
1188,-114.18341468190066
1189,-72.34553419699486
1190,-1225.5864431672726
1191,-391.76825798056296
1192,-252.4065710143211
1193,-44.41459813980738
1194,-16026.924754080648
1195,-107.92300452936153
1196,-182.66145480733354
1197,-322.88119404277154
1198,26.521547955977
1199,-294.88880032015646
1200,-160.0114397619634
1201,-120.53037994754277
1202,-364.3331026652179
1203,-47.24567149268981
1204,-256.99972187481035
1205,-451.68688879817836
1206,-290.888448760451
1207,-177.53588705303935
1208,-130.78414567935508
1209,-124.03630570704848
1210,-82.03307960236481
1211,-164.39138187943234
1212,-6433.819200730294
1213,-203.4896250336601
1214,-209.19685222020146
1215,-49.28533016164894
1216,-154.27667498782708
1217,-482.43947144365393
1218,-96.09959760983033
1219,-193.05274886180234
1220,-149.59697572493525
1221,19.066705919239155
1222,-107.6903840383113
1223,-175.16210269396873
1224,-223.7450236894826
1225,-113.88992432520067
1226,-60.325741691052585
1227,-204.966882553494
1228,-96.86168297122695
1229,-133.71686995390525
1230,-99.81165135328068
1231,-120.98116985728424
1232,-375.95958794198646
1233,-100.67013607335406
1234,-292.58628933470084
1235,-190.41619501659716
1236,-204.39999132017297
1237,-113.7255334051743
1238,-221.23565930538894
1239,-236.10962046358702
1240,-75.99835030932562
1241,-125.61006483192263
1242,-243.08660425157217
1243,-146.04949416778936
1244,-163.40525628618957
1245,-226.76112601920673
1246,-262.77476940170925
1247,-42.91231606510016
1248,-104.34576698316269
1249,-117.40344592852583
1250,-110.28554788143644
1251,-143.3160923489821
